,Unnamed: 0,Source,Destination,Q,hour,day,weather,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude
280,280,Financial District,West End,23.65820519908828,6,1,Rain,42.356,-71.055,42.365,-71.064
281,281,Haymarket Square,West End,25.675747258680445,6,1,Rain,42.364,-71.059,42.365,-71.064
282,282,North End,West End,23.86121109934752,6,1,Rain,42.365,-71.056,42.365,-71.064
283,283,North Station,West End,23.516312342641072,6,1,Rain,42.366,-71.062,42.365,-71.064
284,284,Northeastern University,West End,23.014015207848228,6,1,Rain,42.34,-71.09,42.365,-71.064
285,285,South Station,West End,23.096024282216536,6,1,Rain,42.352,-71.055,42.365,-71.064
286,286,Theatre District,West End,24.79199125603649,6,1,Rain,42.352,-71.064,42.365,-71.064
287,287,West End,West End,23.742460062920514,6,1,Rain,42.365,-71.064,42.365,-71.064
288,288,Back Bay,Back Bay,0.0,6,2,Clear,42.35,-71.08,42.35,-71.08
289,289,Beacon Hill,Back Bay,21.642783834812743,6,2,Clear,42.356,-71.069,42.35,-71.08
290,290,Boston University,Back Bay,21.271069515112085,6,2,Clear,42.351,-71.105,42.35,-71.08
291,291,Fenway,Back Bay,23.080538978667487,6,2,Clear,42.347,-71.092,42.35,-71.08
292,292,Financial District,Back Bay,23.635514017194392,6,2,Clear,42.356,-71.055,42.35,-71.08
293,293,Haymarket Square,Back Bay,24.6796055881216,6,2,Clear,42.364,-71.059,42.35,-71.08
294,294,North End,Back Bay,23.68314597339089,6,2,Clear,42.365,-71.056,42.35,-71.08
295,295,North Station,Back Bay,22.89773010575849,6,2,Clear,42.366,-71.062,42.35,-71.08
296,296,Northeastern University,Back Bay,22.82454666248678,6,2,Clear,42.34,-71.09,42.35,-71.08
297,297,South Station,Back Bay,22.49492414536907,6,2,Clear,42.352,-71.055,42.35,-71.08
298,298,Theatre District,Back Bay,24.566188395475816,6,2,Clear,42.352,-71.064,42.35,-71.08
299,299,West End,Back Bay,23.53883572188785,6,2,Clear,42.365,-71.064,42.35,-71.08
300,300,Back Bay,Beacon Hill,21.77789776201849,6,2,Clear,42.35,-71.08,42.356,-71.069
301,301,Beacon Hill,Beacon Hill,0.0,6,2,Clear,42.356,-71.069,42.356,-71.069
302,302,Boston University,Beacon Hill,21.272765923096635,6,2,Clear,42.351,-71.105,42.356,-71.069
303,303,Fenway,Beacon Hill,23.08156941282573,6,2,Clear,42.347,-71.092,42.356,-71.069
304,304,Financial District,Beacon Hill,23.083265313957742,6,2,Clear,42.356,-71.055,42.356,-71.069
305,305,Haymarket Square,Beacon Hill,24.812131638594877,6,2,Clear,42.364,-71.059,42.356,-71.069
306,306,North End,Beacon Hill,23.680192793458424,6,2,Clear,42.365,-71.056,42.356,-71.069
307,307,North Station,Beacon Hill,23.035723842178104,6,2,Clear,42.366,-71.062,42.356,-71.069
308,308,Northeastern University,Beacon Hill,22.82685453970552,6,2,Clear,42.34,-71.09,42.356,-71.069
309,309,South Station,Beacon Hill,22.25579941216117,6,2,Clear,42.352,-71.055,42.356,-71.069
310,310,Theatre District,Beacon Hill,24.56577679931927,6,2,Clear,42.352,-71.064,42.356,-71.069
311,311,West End,Beacon Hill,23.53907178635569,6,2,Clear,42.365,-71.064,42.356,-71.069
312,312,Back Bay,Boston University,21.782205361347987,6,2,Clear,42.35,-71.08,42.351,-71.105
313,313,Beacon Hill,Boston University,21.64484848665457,6,2,Clear,42.356,-71.069,42.351,-71.105
314,314,Boston University,Boston University,0.0,6,2,Clear,42.351,-71.105,42.351,-71.105
315,315,Fenway,Boston University,23.08239199463896,6,2,Clear,42.347,-71.092,42.351,-71.105
316,316,Financial District,Boston University,24.359139632227567,6,2,Clear,42.356,-71.055,42.351,-71.105
317,317,Haymarket Square,Boston University,24.12778460086087,6,2,Clear,42.364,-71.059,42.351,-71.105
318,318,North End,Boston University,23.67792113363805,6,2,Clear,42.365,-71.056,42.351,-71.105
319,319,North Station,Boston University,23.390759983757697,6,2,Clear,42.366,-71.062,42.351,-71.105
320,320,Northeastern University,Boston University,22.819083632155746,6,2,Clear,42.34,-71.09,42.351,-71.105
321,321,South Station,Boston University,20.87884400819073,6,2,Clear,42.352,-71.055,42.351,-71.105
322,322,Theatre District,Boston University,24.57274420729014,6,2,Clear,42.352,-71.064,42.351,-71.105
323,323,West End,Boston University,23.538778521663296,6,2,Clear,42.365,-71.064,42.351,-71.105
324,324,Back Bay,Fenway,21.78144392093719,6,2,Clear,42.35,-71.08,42.347,-71.092
325,325,Beacon Hill,Fenway,21.6423516518279,6,2,Clear,42.356,-71.069,42.347,-71.092
326,326,Boston University,Fenway,21.266372894680448,6,2,Clear,42.351,-71.105,42.347,-71.092
327,327,Fenway,Fenway,23.083356545715134,6,2,Clear,42.347,-71.092,42.347,-71.092
328,328,Financial District,Fenway,24.776936099821743,6,2,Clear,42.356,-71.055,42.347,-71.092
329,329,Haymarket Square,Fenway,24.062099599369272,6,2,Clear,42.364,-71.059,42.347,-71.092
330,330,North End,Fenway,23.68321712996853,6,2,Clear,42.365,-71.056,42.347,-71.092
331,331,North Station,Fenway,23.7156395203286,6,2,Clear,42.366,-71.062,42.347,-71.092
332,332,Northeastern University,Fenway,22.81622839524148,6,2,Clear,42.34,-71.09,42.347,-71.092
333,333,South Station,Fenway,21.258391909241485,6,2,Clear,42.352,-71.055,42.347,-71.092
334,334,Theatre District,Fenway,24.567563642450704,6,2,Clear,42.352,-71.064,42.347,-71.092
335,335,West End,Fenway,23.544076288593494,6,2,Clear,42.365,-71.064,42.347,-71.092
336,336,Back Bay,Financial District,21.78580869066901,6,2,Clear,42.35,-71.08,42.356,-71.055
337,337,Beacon Hill,Financial District,21.64636314868917,6,2,Clear,42.356,-71.069,42.356,-71.055
338,338,Boston University,Financial District,21.273179531225093,6,2,Clear,42.351,-71.105,42.356,-71.055
339,339,Fenway,Financial District,23.080683259716224,6,2,Clear,42.347,-71.092,42.356,-71.055
340,340,Financial District,Financial District,28.747627770728037,6,2,Clear,42.356,-71.055,42.356,-71.055
341,341,Haymarket Square,Financial District,25.318832075861227,6,2,Clear,42.364,-71.059,42.356,-71.055
342,342,North End,Financial District,23.681465000055315,6,2,Clear,42.365,-71.056,42.356,-71.055
343,343,North Station,Financial District,23.308391095279244,6,2,Clear,42.366,-71.062,42.356,-71.055
344,344,Northeastern University,Financial District,22.82672443813395,6,2,Clear,42.34,-71.09,42.356,-71.055
345,345,South Station,Financial District,25.41560701407557,6,2,Clear,42.352,-71.055,42.356,-71.055
346,346,Theatre District,Financial District,24.571247303717293,6,2,Clear,42.352,-71.064,42.356,-71.055
347,347,West End,Financial District,23.53770204109196,6,2,Clear,42.365,-71.064,42.356,-71.055
348,348,Back Bay,Haymarket Square,21.784324034983225,6,2,Clear,42.35,-71.08,42.364,-71.059
349,349,Beacon Hill,Haymarket Square,21.645483252058952,6,2,Clear,42.356,-71.069,42.364,-71.059
350,350,Boston University,Haymarket Square,21.269970382875016,6,2,Clear,42.351,-71.105,42.364,-71.059
351,351,Fenway,Haymarket Square,23.083875715310487,6,2,Clear,42.347,-71.092,42.364,-71.059
352,352,Financial District,Haymarket Square,25.900706542604645,6,2,Clear,42.356,-71.055,42.364,-71.059
353,353,Haymarket Square,Haymarket Square,25.71296045865703,6,2,Clear,42.364,-71.059,42.364,-71.059
354,354,North End,Haymarket Square,23.68175999429373,6,2,Clear,42.365,-71.056,42.364,-71.059
355,355,North Station,Haymarket Square,24.67201757595616,6,2,Clear,42.366,-71.062,42.364,-71.059
356,356,Northeastern University,Haymarket Square,22.82129934410997,6,2,Clear,42.34,-71.09,42.364,-71.059
357,357,South Station,Haymarket Square,21.384157744938317,6,2,Clear,42.352,-71.055,42.364,-71.059
358,358,Theatre District,Haymarket Square,24.56895996103356,6,2,Clear,42.352,-71.064,42.364,-71.059
359,359,West End,Haymarket Square,23.543693596739683,6,2,Clear,42.365,-71.064,42.364,-71.059
360,360,Back Bay,North End,21.780660177377364,6,2,Clear,42.35,-71.08,42.365,-71.056
361,361,Beacon Hill,North End,21.646220572133263,6,2,Clear,42.356,-71.069,42.365,-71.056
362,362,Boston University,North End,21.26780236803004,6,2,Clear,42.351,-71.105,42.365,-71.056
363,363,Fenway,North End,23.083197660389743,6,2,Clear,42.347,-71.092,42.365,-71.056
364,364,Financial District,North End,25.83385926638501,6,2,Clear,42.356,-71.055,42.365,-71.056
365,365,Haymarket Square,North End,24.206426492413566,6,2,Clear,42.364,-71.059,42.365,-71.056
366,366,North End,North End,23.67794933317205,6,2,Clear,42.365,-71.056,42.365,-71.056
367,367,North Station,North End,23.98329614936793,6,2,Clear,42.366,-71.062,42.365,-71.056
368,368,Northeastern University,North End,22.823299146899576,6,2,Clear,42.34,-71.09,42.365,-71.056
369,369,South Station,North End,21.606199121080216,6,2,Clear,42.352,-71.055,42.365,-71.056
370,370,Theatre District,North End,24.57158375157622,6,2,Clear,42.352,-71.064,42.365,-71.056
371,371,West End,North End,23.5439016145087,6,2,Clear,42.365,-71.064,42.365,-71.056
372,372,Back Bay,North Station,21.77714380667001,6,2,Clear,42.35,-71.08,42.366,-71.062
373,373,Beacon Hill,North Station,21.640088145054516,6,2,Clear,42.356,-71.069,42.366,-71.062
374,374,Boston University,North Station,21.27284306353144,6,2,Clear,42.351,-71.105,42.366,-71.062
375,375,Fenway,North Station,23.082179621768194,6,2,Clear,42.347,-71.092,42.366,-71.062
376,376,Financial District,North Station,23.72692217035181,6,2,Clear,42.356,-71.055,42.366,-71.062
377,377,Haymarket Square,North Station,25.767642994746847,6,2,Clear,42.364,-71.059,42.366,-71.062
378,378,North End,North Station,23.68234144241945,6,2,Clear,42.365,-71.056,42.366,-71.062
379,379,North Station,North Station,24.59726216690742,6,2,Clear,42.366,-71.062,42.366,-71.062
380,380,Northeastern University,North Station,22.824926761006296,6,2,Clear,42.34,-71.09,42.366,-71.062
381,381,South Station,North Station,22.91578782340644,6,2,Clear,42.352,-71.055,42.366,-71.062
382,382,Theatre District,North Station,24.571345911924908,6,2,Clear,42.352,-71.064,42.366,-71.062
383,383,West End,North Station,23.532930759721246,6,2,Clear,42.365,-71.064,42.366,-71.062
384,384,Back Bay,Northeastern University,21.78378574268933,6,2,Clear,42.35,-71.08,42.34,-71.09
385,385,Beacon Hill,Northeastern University,21.648265762448386,6,2,Clear,42.356,-71.069,42.34,-71.09
386,386,Boston University,Northeastern University,21.272135484416708,6,2,Clear,42.351,-71.105,42.34,-71.09
387,387,Fenway,Northeastern University,23.07468627326821,6,2,Clear,42.347,-71.092,42.34,-71.09
388,388,Financial District,Northeastern University,24.722438419091368,6,2,Clear,42.356,-71.055,42.34,-71.09
389,389,Haymarket Square,Northeastern University,23.97423208229989,6,2,Clear,42.364,-71.059,42.34,-71.09
390,390,North End,Northeastern University,23.68056415190718,6,2,Clear,42.365,-71.056,42.34,-71.09
391,391,North Station,Northeastern University,23.5159152400776,6,2,Clear,42.366,-71.062,42.34,-71.09
392,392,Northeastern University,Northeastern University,22.825678552477488,6,2,Clear,42.34,-71.09,42.34,-71.09
393,393,South Station,Northeastern University,21.165282756513687,6,2,Clear,42.352,-71.055,42.34,-71.09
394,394,Theatre District,Northeastern University,24.57255200565476,6,2,Clear,42.352,-71.064,42.34,-71.09
395,395,West End,Northeastern University,23.54056068569652,6,2,Clear,42.365,-71.064,42.34,-71.09
396,396,Back Bay,South Station,21.782458867673995,6,2,Clear,42.35,-71.08,42.352,-71.055
397,397,Beacon Hill,South Station,21.645593565004035,6,2,Clear,42.356,-71.069,42.352,-71.055
398,398,Boston University,South Station,21.26959138500871,6,2,Clear,42.351,-71.105,42.352,-71.055
399,399,Fenway,South Station,23.083067584164997,6,2,Clear,42.347,-71.092,42.352,-71.055
400,400,Financial District,South Station,28.84941522457493,6,2,Clear,42.356,-71.055,42.352,-71.055
401,401,Haymarket Square,South Station,24.075295749291804,6,2,Clear,42.364,-71.059,42.352,-71.055
402,402,North End,South Station,23.682816472477832,6,2,Clear,42.365,-71.056,42.352,-71.055
403,403,North Station,South Station,23.67638535274104,6,2,Clear,42.366,-71.062,42.352,-71.055
404,404,Northeastern University,South Station,22.825873224943024,6,2,Clear,42.34,-71.09,42.352,-71.055
405,405,South Station,South Station,25.328174597526093,6,2,Clear,42.352,-71.055,42.352,-71.055
406,406,Theatre District,South Station,24.57570053105121,6,2,Clear,42.352,-71.064,42.352,-71.055
407,407,West End,South Station,23.53881823922656,6,2,Clear,42.365,-71.064,42.352,-71.055
408,408,Back Bay,Theatre District,21.78000591716221,6,2,Clear,42.35,-71.08,42.352,-71.064
409,409,Beacon Hill,Theatre District,21.64728432625257,6,2,Clear,42.356,-71.069,42.352,-71.064
410,410,Boston University,Theatre District,21.27331659816819,6,2,Clear,42.351,-71.105,42.352,-71.064
411,411,Fenway,Theatre District,23.08048296728,6,2,Clear,42.347,-71.092,42.352,-71.064
412,412,Financial District,Theatre District,23.884525791506626,6,2,Clear,42.356,-71.055,42.352,-71.064
413,413,Haymarket Square,Theatre District,25.02817522699953,6,2,Clear,42.364,-71.059,42.352,-71.064
414,414,North End,Theatre District,23.6791633431331,6,2,Clear,42.365,-71.056,42.352,-71.064
415,415,North Station,Theatre District,22.969479306455707,6,2,Clear,42.366,-71.062,42.352,-71.064
416,416,Northeastern University,Theatre District,22.82303539122893,6,2,Clear,42.34,-71.09,42.352,-71.064
417,417,South Station,Theatre District,23.598665670995643,6,2,Clear,42.352,-71.055,42.352,-71.064
418,418,Theatre District,Theatre District,24.56680290113572,6,2,Clear,42.352,-71.064,42.352,-71.064
419,419,West End,Theatre District,23.534887492686813,6,2,Clear,42.365,-71.064,42.352,-71.064
420,420,Back Bay,West End,21.7761183085634,6,2,Clear,42.35,-71.08,42.365,-71.064
421,421,Beacon Hill,West End,21.63992259485881,6,2,Clear,42.356,-71.069,42.365,-71.064
422,422,Boston University,West End,21.26874790467882,6,2,Clear,42.351,-71.105,42.365,-71.064
423,423,Fenway,West End,23.08270283794888,6,2,Clear,42.347,-71.092,42.365,-71.064
424,424,Financial District,West End,23.719408083329373,6,2,Clear,42.356,-71.055,42.365,-71.064
425,425,Haymarket Square,West End,25.48013401439932,6,2,Clear,42.364,-71.059,42.365,-71.064
426,426,North End,West End,23.67791729968881,6,2,Clear,42.365,-71.056,42.365,-71.064
427,427,North Station,West End,23.195707720619527,6,2,Clear,42.366,-71.062,42.365,-71.064
428,428,Northeastern University,West End,22.82147678721905,6,2,Clear,42.34,-71.09,42.365,-71.064
429,429,South Station,West End,22.76622199374684,6,2,Clear,42.352,-71.055,42.365,-71.064
430,430,Theatre District,West End,24.56264680064747,6,2,Clear,42.352,-71.064,42.365,-71.064
431,431,West End,West End,23.541653252050743,6,2,Clear,42.365,-71.064,42.365,-71.064
432,432,Back Bay,Back Bay,0.0,6,2,Rain,42.35,-71.08,42.35,-71.08
433,433,Beacon Hill,Back Bay,21.81854854438459,6,2,Rain,42.356,-71.069,42.35,-71.08
434,434,Boston University,Back Bay,21.44489778216226,6,2,Rain,42.351,-71.105,42.35,-71.08
435,435,Fenway,Back Bay,23.25641757587742,6,2,Rain,42.347,-71.092,42.35,-71.08
436,436,Financial District,Back Bay,23.735461619284845,6,2,Rain,42.356,-71.055,42.35,-71.08
437,437,Haymarket Square,Back Bay,24.937154284298305,6,2,Rain,42.364,-71.059,42.35,-71.08
438,438,North End,Back Bay,23.846685476569085,6,2,Rain,42.365,-71.056,42.35,-71.08
439,439,North Station,Back Bay,23.01392552912271,6,2,Rain,42.366,-71.062,42.35,-71.08
440,440,Northeastern University,Back Bay,23.010672704442232,6,2,Rain,42.34,-71.09,42.35,-71.08
441,441,South Station,Back Bay,22.567006344014157,6,2,Rain,42.352,-71.055,42.35,-71.08
442,442,Theatre District,Back Bay,24.791899131899385,6,2,Rain,42.352,-71.064,42.35,-71.08
443,443,West End,Back Bay,23.706108145688496,6,2,Rain,42.365,-71.064,42.35,-71.08
444,444,Back Bay,Beacon Hill,21.949035911754024,6,2,Rain,42.35,-71.08,42.356,-71.069
445,445,Beacon Hill,Beacon Hill,0.0,6,2,Rain,42.356,-71.069,42.356,-71.069
446,446,Boston University,Beacon Hill,21.44511519462016,6,2,Rain,42.351,-71.105,42.356,-71.069
447,447,Fenway,Beacon Hill,23.25476552184693,6,2,Rain,42.347,-71.092,42.356,-71.069
448,448,Financial District,Beacon Hill,23.381848767748465,6,2,Rain,42.356,-71.055,42.356,-71.069
449,449,Haymarket Square,Beacon Hill,25.00758825732775,6,2,Rain,42.364,-71.059,42.356,-71.069
450,450,North End,Beacon Hill,23.847751978529903,6,2,Rain,42.365,-71.056,42.356,-71.069
451,451,North Station,Beacon Hill,23.14403307507363,6,2,Rain,42.366,-71.062,42.356,-71.069
452,452,Northeastern University,Beacon Hill,23.006409899051157,6,2,Rain,42.34,-71.09,42.356,-71.069
453,453,South Station,Beacon Hill,22.44424168465133,6,2,Rain,42.352,-71.055,42.356,-71.069
454,454,Theatre District,Beacon Hill,24.77028517530753,6,2,Rain,42.352,-71.064,42.356,-71.069
455,455,West End,Beacon Hill,23.700108548724483,6,2,Rain,42.365,-71.064,42.356,-71.069
456,456,Back Bay,Boston University,21.94522497543348,6,2,Rain,42.35,-71.08,42.351,-71.105
457,457,Beacon Hill,Boston University,21.82465342407036,6,2,Rain,42.356,-71.069,42.351,-71.105
458,458,Boston University,Boston University,0.0,6,2,Rain,42.351,-71.105,42.351,-71.105
459,459,Fenway,Boston University,23.25090287481036,6,2,Rain,42.347,-71.092,42.351,-71.105
460,460,Financial District,Boston University,24.45894989500576,6,2,Rain,42.356,-71.055,42.351,-71.105
461,461,Haymarket Square,Boston University,24.23422401699769,6,2,Rain,42.364,-71.059,42.351,-71.105
462,462,North End,Boston University,23.847301377748792,6,2,Rain,42.365,-71.056,42.351,-71.105
463,463,North Station,Boston University,23.6068620976964,6,2,Rain,42.366,-71.062,42.351,-71.105
464,464,Northeastern University,Boston University,23.01431707773537,6,2,Rain,42.34,-71.09,42.351,-71.105
465,465,South Station,Boston University,21.058459452778155,6,2,Rain,42.352,-71.055,42.351,-71.105
466,466,Theatre District,Boston University,24.78674982557661,6,2,Rain,42.352,-71.064,42.351,-71.105
467,467,West End,Boston University,23.69968851234137,6,2,Rain,42.365,-71.064,42.351,-71.105
468,468,Back Bay,Fenway,21.947415297877765,6,2,Rain,42.35,-71.08,42.347,-71.092
469,469,Beacon Hill,Fenway,21.82404193421253,6,2,Rain,42.356,-71.069,42.347,-71.092
470,470,Boston University,Fenway,21.44892250809753,6,2,Rain,42.351,-71.105,42.347,-71.092
471,471,Fenway,Fenway,23.255229533023137,6,2,Rain,42.347,-71.092,42.347,-71.092
472,472,Financial District,Fenway,24.85383147851737,6,2,Rain,42.356,-71.055,42.347,-71.092
473,473,Haymarket Square,Fenway,24.072699525945907,6,2,Rain,42.364,-71.059,42.347,-71.092
474,474,North End,Fenway,23.837465785097564,6,2,Rain,42.365,-71.056,42.347,-71.092
475,475,North Station,Fenway,23.905255100606254,6,2,Rain,42.366,-71.062,42.347,-71.092
476,476,Northeastern University,Fenway,23.00961877727745,6,2,Rain,42.34,-71.09,42.347,-71.092
477,477,South Station,Fenway,21.68191627643975,6,2,Rain,42.352,-71.055,42.347,-71.092
478,478,Theatre District,Fenway,24.788468346798812,6,2,Rain,42.352,-71.064,42.347,-71.092
479,479,West End,Fenway,23.70590840098814,6,2,Rain,42.365,-71.064,42.347,-71.092
480,480,Back Bay,Financial District,21.942569604378964,6,2,Rain,42.35,-71.08,42.356,-71.055
481,481,Beacon Hill,Financial District,21.82058026766768,6,2,Rain,42.356,-71.069,42.356,-71.055
482,482,Boston University,Financial District,21.44896106195742,6,2,Rain,42.351,-71.105,42.356,-71.055
483,483,Fenway,Financial District,23.257643211809427,6,2,Rain,42.347,-71.092,42.356,-71.055
484,484,Financial District,Financial District,29.01929517979988,6,2,Rain,42.356,-71.055,42.356,-71.055
