Source,Destination,Q,hour,weather,day,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude
Theatre District,Beacon Hill,0.0,9,Rain,2,42.3519,-71.0643,42.3562,-71.0694
West End,Beacon Hill,0.0,9,Rain,2,42.3652,-71.0641,42.3562,-71.0694
Back Bay,Boston University,10.644924304908344,9,Rain,2,42.3495,-71.0795,42.3505,-71.1054
Beacon Hill,Boston University,9.88103770935497,9,Rain,2,42.3562,-71.0694,42.3505,-71.1054
Boston University,Boston University,0.0,9,Rain,2,42.3505,-71.1054,42.3505,-71.1054
Fenway,Boston University,0.0,9,Rain,2,42.3468,-71.0923,42.3505,-71.1054
Financial District,Boston University,9.27529233363884,9,Rain,2,42.3559,-71.055,42.3505,-71.1054
Haymarket Square,Boston University,0.0,9,Rain,2,42.3638,-71.0585,42.3505,-71.1054
North End,Boston University,0.0,9,Rain,2,42.3652,-71.0555,42.3505,-71.1054
North Station,Boston University,9.690656663411017,9,Rain,2,42.3664,-71.062,42.3505,-71.1054
Northeastern University,Boston University,0.0,9,Rain,2,42.3399,-71.0899,42.3505,-71.1054
South Station,Boston University,0.0,9,Rain,2,42.3519,-71.0552,42.3505,-71.1054
Theatre District,Boston University,9.801745355026087,9,Rain,2,42.3519,-71.0643,42.3505,-71.1054
West End,Boston University,9.73237503336908,9,Rain,2,42.3652,-71.0641,42.3505,-71.1054
Back Bay,Fenway,10.71369554757012,9,Rain,2,42.3495,-71.0795,42.3468,-71.0923
Beacon Hill,Fenway,9.852133734210085,9,Rain,2,42.3562,-71.0694,42.3468,-71.0923
Boston University,Fenway,0.0,9,Rain,2,42.3505,-71.1054,42.3468,-71.0923
Fenway,Fenway,0.0,9,Rain,2,42.3468,-71.0923,42.3468,-71.0923
Financial District,Fenway,9.334480294102965,9,Rain,2,42.3559,-71.055,42.3468,-71.0923
Haymarket Square,Fenway,0.0,9,Rain,2,42.3638,-71.0585,42.3468,-71.0923
North End,Fenway,0.0,9,Rain,2,42.3652,-71.0555,42.3468,-71.0923
North Station,Fenway,9.63079961690158,9,Rain,2,42.3664,-71.062,42.3468,-71.0923
Northeastern University,Fenway,0.0,9,Rain,2,42.3399,-71.0899,42.3468,-71.0923
South Station,Fenway,0.0,9,Rain,2,42.3519,-71.0552,42.3468,-71.0923
Theatre District,Fenway,9.738182633433075,9,Rain,2,42.3519,-71.0643,42.3468,-71.0923
West End,Fenway,9.69807711077922,9,Rain,2,42.3652,-71.0641,42.3468,-71.0923
Back Bay,Financial District,0.0,9,Rain,2,42.3495,-71.0795,42.3559,-71.055
Beacon Hill,Financial District,0.0,9,Rain,2,42.3562,-71.0694,42.3559,-71.055
Boston University,Financial District,11.03055658303602,9,Rain,2,42.3505,-71.1054,42.3559,-71.055
Fenway,Financial District,11.064498419842138,9,Rain,2,42.3468,-71.0923,42.3559,-71.055
Financial District,Financial District,0.0,9,Rain,2,42.3559,-71.055,42.3559,-71.055
Haymarket Square,Financial District,17.643126035365505,9,Rain,2,42.3638,-71.0585,42.3559,-71.055
North End,Financial District,21.64688757171376,9,Rain,2,42.3652,-71.0555,42.3559,-71.055
North Station,Financial District,0.0,9,Rain,2,42.3664,-71.062,42.3559,-71.055
Northeastern University,Financial District,17.953175428457286,9,Rain,2,42.3399,-71.0899,42.3559,-71.055
South Station,Financial District,25.73836991841203,9,Rain,2,42.3519,-71.0552,42.3559,-71.055
Theatre District,Financial District,0.0,9,Rain,2,42.3519,-71.0643,42.3559,-71.055
West End,Financial District,0.0,9,Rain,2,42.3652,-71.0641,42.3559,-71.055
Back Bay,Haymarket Square,12.63016858147887,9,Rain,2,42.3495,-71.0795,42.3638,-71.0585
Beacon Hill,Haymarket Square,18.976541380746426,9,Rain,2,42.3562,-71.0694,42.3638,-71.0585
Boston University,Haymarket Square,0.0,9,Rain,2,42.3505,-71.1054,42.3638,-71.0585
Fenway,Haymarket Square,0.0,9,Rain,2,42.3468,-71.0923,42.3638,-71.0585
Financial District,Haymarket Square,16.831765064124387,9,Rain,2,42.3559,-71.055,42.3638,-71.0585
Haymarket Square,Haymarket Square,0.0,9,Rain,2,42.3638,-71.0585,42.3638,-71.0585
North End,Haymarket Square,0.0,9,Rain,2,42.3652,-71.0555,42.3638,-71.0585
North Station,Haymarket Square,24.94076897016402,9,Rain,2,42.3664,-71.062,42.3638,-71.0585
Northeastern University,Haymarket Square,0.0,9,Rain,2,42.3399,-71.0899,42.3638,-71.0585
South Station,Haymarket Square,0.0,9,Rain,2,42.3519,-71.0552,42.3638,-71.0585
Theatre District,Haymarket Square,11.344400008009433,9,Rain,2,42.3519,-71.0643,42.3638,-71.0585
West End,Haymarket Square,22.534240654951162,9,Rain,2,42.3652,-71.0641,42.3638,-71.0585
Back Bay,North End,11.027829770184722,9,Rain,2,42.3495,-71.0795,42.3652,-71.0555
Beacon Hill,North End,10.690974975463423,9,Rain,2,42.3562,-71.0694,42.3652,-71.0555
Boston University,North End,0.0,9,Rain,2,42.3505,-71.1054,42.3652,-71.0555
Fenway,North End,0.0,9,Rain,2,42.3468,-71.0923,42.3652,-71.0555
Financial District,North End,14.804454212722385,9,Rain,2,42.3559,-71.055,42.3652,-71.0555
Haymarket Square,North End,0.0,9,Rain,2,42.3638,-71.0585,42.3652,-71.0555
North End,North End,0.0,9,Rain,2,42.3652,-71.0555,42.3652,-71.0555
North Station,North End,13.956951392466586,9,Rain,2,42.3664,-71.062,42.3652,-71.0555
Northeastern University,North End,0.0,9,Rain,2,42.3399,-71.0899,42.3652,-71.0555
South Station,North End,0.0,9,Rain,2,42.3519,-71.0552,42.3652,-71.0555
Theatre District,North End,10.733969632710338,9,Rain,2,42.3519,-71.0643,42.3652,-71.0555
West End,North End,11.186675481891523,9,Rain,2,42.3652,-71.0641,42.3652,-71.0555
Back Bay,North Station,0.0,9,Rain,2,42.3495,-71.0795,42.3664,-71.062
Beacon Hill,North Station,0.0,9,Rain,2,42.3562,-71.0694,42.3664,-71.062
Boston University,North Station,10.66397733223054,9,Rain,2,42.3505,-71.1054,42.3664,-71.062
Fenway,North Station,10.71337766290334,9,Rain,2,42.3468,-71.0923,42.3664,-71.062
Financial District,North Station,0.0,9,Rain,2,42.3559,-71.055,42.3664,-71.062
Haymarket Square,North Station,26.106809811521813,9,Rain,2,42.3638,-71.0585,42.3664,-71.062
North End,North Station,11.79297916365432,9,Rain,2,42.3652,-71.0555,42.3664,-71.062
North Station,North Station,0.0,9,Rain,2,42.3664,-71.062,42.3664,-71.062
Northeastern University,North Station,11.8597916103287,9,Rain,2,42.3399,-71.0899,42.3664,-71.062
South Station,North Station,14.927780786086428,9,Rain,2,42.3519,-71.0552,42.3664,-71.062
Theatre District,North Station,0.0,9,Rain,2,42.3519,-71.0643,42.3664,-71.062
West End,North Station,0.0,9,Rain,2,42.3652,-71.0641,42.3664,-71.062
Back Bay,Northeastern University,15.69264329860703,9,Rain,2,42.3495,-71.0795,42.3399,-71.0899
Beacon Hill,Northeastern University,10.059193205767155,9,Rain,2,42.3562,-71.0694,42.3399,-71.0899
Boston University,Northeastern University,0.0,9,Rain,2,42.3505,-71.1054,42.3399,-71.0899
Fenway,Northeastern University,0.0,9,Rain,2,42.3468,-71.0923,42.3399,-71.0899
Financial District,Northeastern University,11.219830214194037,9,Rain,2,42.3559,-71.055,42.3399,-71.0899
Haymarket Square,Northeastern University,0.0,9,Rain,2,42.3638,-71.0585,42.3399,-71.0899
North End,Northeastern University,0.0,9,Rain,2,42.3652,-71.0555,42.3399,-71.0899
North Station,Northeastern University,10.662918379273034,9,Rain,2,42.3664,-71.062,42.3399,-71.0899
Northeastern University,Northeastern University,0.0,9,Rain,2,42.3399,-71.0899,42.3399,-71.0899
South Station,Northeastern University,0.0,9,Rain,2,42.3519,-71.0552,42.3399,-71.0899
Theatre District,Northeastern University,10.220152656189269,9,Rain,2,42.3519,-71.0643,42.3399,-71.0899
West End,Northeastern University,9.827119581367775,9,Rain,2,42.3652,-71.0641,42.3399,-71.0899
Back Bay,South Station,12.87040162432506,9,Rain,2,42.3495,-71.0795,42.3519,-71.0552
Beacon Hill,South Station,10.901780052502012,9,Rain,2,42.3562,-71.0694,42.3519,-71.0552
Boston University,South Station,0.0,9,Rain,2,42.3505,-71.1054,42.3519,-71.0552
Fenway,South Station,0.0,9,Rain,2,42.3468,-71.0923,42.3519,-71.0552
Financial District,South Station,29.22163925969341,9,Rain,2,42.3559,-71.055,42.3519,-71.0552
Haymarket Square,South Station,0.0,9,Rain,2,42.3638,-71.0585,42.3519,-71.0552
North End,South Station,0.0,9,Rain,2,42.3652,-71.0555,42.3519,-71.0552
North Station,South Station,13.779514257910776,9,Rain,2,42.3664,-71.062,42.3519,-71.0552
Northeastern University,South Station,0.0,9,Rain,2,42.3399,-71.0899,42.3519,-71.0552
South Station,South Station,0.0,9,Rain,2,42.3519,-71.0552,42.3519,-71.0552
Theatre District,South Station,24.185482380189605,9,Rain,2,42.3519,-71.0643,42.3519,-71.0552
West End,South Station,10.944820822299617,9,Rain,2,42.3652,-71.0641,42.3519,-71.0552
Back Bay,Theatre District,0.0,9,Rain,2,42.3495,-71.0795,42.3519,-71.0643
Beacon Hill,Theatre District,0.0,9,Rain,2,42.3562,-71.0694,42.3519,-71.0643
Boston University,Theatre District,10.530273394275309,9,Rain,2,42.3505,-71.1054,42.3519,-71.0643
Fenway,Theatre District,10.588899613440814,9,Rain,2,42.3468,-71.0923,42.3519,-71.0643
Financial District,Theatre District,0.0,9,Rain,2,42.3559,-71.055,42.3519,-71.0643
Haymarket Square,Theatre District,14.850052960927885,9,Rain,2,42.3638,-71.0585,42.3519,-71.0643
North End,Theatre District,11.065698356594726,9,Rain,2,42.3652,-71.0555,42.3519,-71.0643
North Station,Theatre District,0.0,9,Rain,2,42.3664,-71.062,42.3519,-71.0643
Northeastern University,Theatre District,11.733936432792618,9,Rain,2,42.3399,-71.0899,42.3519,-71.0643
South Station,Theatre District,15.378901377369997,9,Rain,2,42.3519,-71.0552,42.3519,-71.0643
Theatre District,Theatre District,0.0,9,Rain,2,42.3519,-71.0643,42.3519,-71.0643
West End,Theatre District,0.0,9,Rain,2,42.3652,-71.0641,42.3519,-71.0643
Back Bay,West End,0.0,9,Rain,2,42.3495,-71.0795,42.3652,-71.0641
Beacon Hill,West End,0.0,9,Rain,2,42.3562,-71.0694,42.3652,-71.0641
Boston University,West End,10.335094214668949,9,Rain,2,42.3505,-71.1054,42.3652,-71.0641
Fenway,West End,10.369948444154934,9,Rain,2,42.3468,-71.0923,42.3652,-71.0641
Financial District,West End,0.0,9,Rain,2,42.3559,-71.055,42.3652,-71.0641
Haymarket Square,West End,17.687646139016195,9,Rain,2,42.3638,-71.0585,42.3652,-71.0641
North End,West End,11.193048071205121,9,Rain,2,42.3652,-71.0555,42.3652,-71.0641
North Station,West End,0.0,9,Rain,2,42.3664,-71.062,42.3652,-71.0641
Northeastern University,West End,11.011157825512493,9,Rain,2,42.3399,-71.0899,42.3652,-71.0641
South Station,West End,13.976185254151972,9,Rain,2,42.3519,-71.0552,42.3652,-71.0641
Theatre District,West End,0.0,9,Rain,2,42.3519,-71.0643,42.3652,-71.0641
West End,West End,0.0,9,Rain,2,42.3652,-71.0641,42.3652,-71.0641
Back Bay,Back Bay,0.0,9,Rain,3,42.3495,-71.0795,42.3495,-71.0795
Beacon Hill,Back Bay,0.0,9,Rain,3,42.3562,-71.0694,42.3495,-71.0795
Boston University,Back Bay,13.129124630781995,9,Rain,3,42.3505,-71.1054,42.3495,-71.0795
Fenway,Back Bay,12.943697349048175,9,Rain,3,42.3468,-71.0923,42.3495,-71.0795
Financial District,Back Bay,0.0,9,Rain,3,42.3559,-71.055,42.3495,-71.0795
Haymarket Square,Back Bay,10.931664598944584,9,Rain,3,42.3638,-71.0585,42.3495,-71.0795
North End,Back Bay,9.915617608979883,9,Rain,3,42.3652,-71.0555,42.3495,-71.0795
North Station,Back Bay,0.0,9,Rain,3,42.3664,-71.062,42.3495,-71.0795
Northeastern University,Back Bay,11.636937464191512,9,Rain,3,42.3399,-71.0899,42.3495,-71.0795
South Station,Back Bay,10.637896606706967,9,Rain,3,42.3519,-71.0552,42.3495,-71.0795
Theatre District,Back Bay,0.0,9,Rain,3,42.3519,-71.0643,42.3495,-71.0795
West End,Back Bay,0.0,9,Rain,3,42.3652,-71.0641,42.3495,-71.0795
Back Bay,Beacon Hill,0.0,9,Rain,3,42.3495,-71.0795,42.3562,-71.0694
Beacon Hill,Beacon Hill,0.0,9,Rain,3,42.3562,-71.0694,42.3562,-71.0694
Boston University,Beacon Hill,10.119172662244438,9,Rain,3,42.3505,-71.1054,42.3562,-71.0694
Fenway,Beacon Hill,10.100513608063173,9,Rain,3,42.3468,-71.0923,42.3562,-71.0694
Financial District,Beacon Hill,0.0,9,Rain,3,42.3559,-71.055,42.3562,-71.0694
Haymarket Square,Beacon Hill,13.098210806877315,9,Rain,3,42.3638,-71.0585,42.3562,-71.0694
North End,Beacon Hill,10.35397568921167,9,Rain,3,42.3652,-71.0555,42.3562,-71.0694
North Station,Beacon Hill,0.0,9,Rain,3,42.3664,-71.062,42.3562,-71.0694
Northeastern University,Beacon Hill,10.572684184846437,9,Rain,3,42.3399,-71.0899,42.3562,-71.0694
South Station,Beacon Hill,12.137348758528073,9,Rain,3,42.3519,-71.0552,42.3562,-71.0694
Theatre District,Beacon Hill,0.0,9,Rain,3,42.3519,-71.0643,42.3562,-71.0694
West End,Beacon Hill,0.0,9,Rain,3,42.3652,-71.0641,42.3562,-71.0694
Back Bay,Boston University,10.642973218087,9,Rain,3,42.3495,-71.0795,42.3505,-71.1054
Beacon Hill,Boston University,9.880166050595205,9,Rain,3,42.3562,-71.0694,42.3505,-71.1054
Boston University,Boston University,0.0,9,Rain,3,42.3505,-71.1054,42.3505,-71.1054
Fenway,Boston University,0.0,9,Rain,3,42.3468,-71.0923,42.3505,-71.1054
Financial District,Boston University,9.273711092782941,9,Rain,3,42.3559,-71.055,42.3505,-71.1054
Haymarket Square,Boston University,0.0,9,Rain,3,42.3638,-71.0585,42.3505,-71.1054
North End,Boston University,0.0,9,Rain,3,42.3652,-71.0555,42.3505,-71.1054
North Station,Boston University,9.689185804647092,9,Rain,3,42.3664,-71.062,42.3505,-71.1054
Northeastern University,Boston University,0.0,9,Rain,3,42.3399,-71.0899,42.3505,-71.1054
South Station,Boston University,0.0,9,Rain,3,42.3519,-71.0552,42.3505,-71.1054
Theatre District,Boston University,9.801105707768242,9,Rain,3,42.3519,-71.0643,42.3505,-71.1054
West End,Boston University,9.731747257977151,9,Rain,3,42.3652,-71.0641,42.3505,-71.1054
Back Bay,Fenway,10.710909100835098,9,Rain,3,42.3495,-71.0795,42.3468,-71.0923
Beacon Hill,Fenway,9.849314714368154,9,Rain,3,42.3562,-71.0694,42.3468,-71.0923
Boston University,Fenway,0.0,9,Rain,3,42.3505,-71.1054,42.3468,-71.0923
Fenway,Fenway,0.0,9,Rain,3,42.3468,-71.0923,42.3468,-71.0923
Financial District,Fenway,9.332733092352413,9,Rain,3,42.3559,-71.055,42.3468,-71.0923
Haymarket Square,Fenway,0.0,9,Rain,3,42.3638,-71.0585,42.3468,-71.0923
North End,Fenway,0.0,9,Rain,3,42.3652,-71.0555,42.3468,-71.0923
North Station,Fenway,9.629562304044274,9,Rain,3,42.3664,-71.062,42.3468,-71.0923
Northeastern University,Fenway,0.0,9,Rain,3,42.3399,-71.0899,42.3468,-71.0923
South Station,Fenway,0.0,9,Rain,3,42.3519,-71.0552,42.3468,-71.0923
Theatre District,Fenway,9.737547640577068,9,Rain,3,42.3519,-71.0643,42.3468,-71.0923
West End,Fenway,9.697489096255335,9,Rain,3,42.3652,-71.0641,42.3468,-71.0923
Back Bay,Financial District,0.0,9,Rain,3,42.3495,-71.0795,42.3559,-71.055
Beacon Hill,Financial District,0.0,9,Rain,3,42.3562,-71.0694,42.3559,-71.055
Boston University,Financial District,11.029344508642565,9,Rain,3,42.3505,-71.1054,42.3559,-71.055
Fenway,Financial District,11.063290973985355,9,Rain,3,42.3468,-71.0923,42.3559,-71.055
Financial District,Financial District,0.0,9,Rain,3,42.3559,-71.055,42.3559,-71.055
Haymarket Square,Financial District,17.637199557619994,9,Rain,3,42.3638,-71.0585,42.3559,-71.055
North End,Financial District,21.63907696192646,9,Rain,3,42.3652,-71.0555,42.3559,-71.055
North Station,Financial District,0.0,9,Rain,3,42.3664,-71.062,42.3559,-71.055
Northeastern University,Financial District,17.946419369702518,9,Rain,3,42.3399,-71.0899,42.3559,-71.055
South Station,Financial District,25.726893646339434,9,Rain,3,42.3519,-71.0552,42.3559,-71.055
Theatre District,Financial District,0.0,9,Rain,3,42.3519,-71.0643,42.3559,-71.055
West End,Financial District,0.0,9,Rain,3,42.3652,-71.0641,42.3559,-71.055
Back Bay,Haymarket Square,12.621664433579879,9,Rain,3,42.3495,-71.0795,42.3638,-71.0585
Beacon Hill,Haymarket Square,18.967035321536397,9,Rain,3,42.3562,-71.0694,42.3638,-71.0585
Boston University,Haymarket Square,0.0,9,Rain,3,42.3505,-71.1054,42.3638,-71.0585
Fenway,Haymarket Square,0.0,9,Rain,3,42.3468,-71.0923,42.3638,-71.0585
Financial District,Haymarket Square,16.830964092360443,9,Rain,3,42.3559,-71.055,42.3638,-71.0585
Haymarket Square,Haymarket Square,0.0,9,Rain,3,42.3638,-71.0585,42.3638,-71.0585
North End,Haymarket Square,0.0,9,Rain,3,42.3652,-71.0555,42.3638,-71.0585
North Station,Haymarket Square,24.928180720413874,9,Rain,3,42.3664,-71.062,42.3638,-71.0585
Northeastern University,Haymarket Square,0.0,9,Rain,3,42.3399,-71.0899,42.3638,-71.0585
South Station,Haymarket Square,0.0,9,Rain,3,42.3519,-71.0552,42.3638,-71.0585
Theatre District,Haymarket Square,11.342746463428533,9,Rain,3,42.3519,-71.0643,42.3638,-71.0585
West End,Haymarket Square,22.523116009515963,9,Rain,3,42.3652,-71.0641,42.3638,-71.0585
Back Bay,North End,11.023310011567155,9,Rain,3,42.3495,-71.0795,42.3652,-71.0555
Beacon Hill,North End,10.689974559043385,9,Rain,3,42.3562,-71.0694,42.3652,-71.0555
Boston University,North End,0.0,9,Rain,3,42.3505,-71.1054,42.3652,-71.0555
Fenway,North End,0.0,9,Rain,3,42.3468,-71.0923,42.3652,-71.0555
Financial District,North End,14.800640004493644,9,Rain,3,42.3559,-71.055,42.3652,-71.0555
Haymarket Square,North End,0.0,9,Rain,3,42.3638,-71.0585,42.3652,-71.0555
North End,North End,0.0,9,Rain,3,42.3652,-71.0555,42.3652,-71.0555
North Station,North End,13.953858200328657,9,Rain,3,42.3664,-71.062,42.3652,-71.0555
Northeastern University,North End,0.0,9,Rain,3,42.3399,-71.0899,42.3652,-71.0555
South Station,North End,0.0,9,Rain,3,42.3519,-71.0552,42.3652,-71.0555
Theatre District,North End,10.733088518893647,9,Rain,3,42.3519,-71.0643,42.3652,-71.0555
West End,North End,11.18561816537984,9,Rain,3,42.3652,-71.0641,42.3652,-71.0555
Back Bay,North Station,0.0,9,Rain,3,42.3495,-71.0795,42.3664,-71.062
Beacon Hill,North Station,0.0,9,Rain,3,42.3562,-71.0694,42.3664,-71.062
Boston University,North Station,10.662700845350722,9,Rain,3,42.3505,-71.1054,42.3664,-71.062
Fenway,North Station,10.712070823073292,9,Rain,3,42.3468,-71.0923,42.3664,-71.062
Financial District,North Station,0.0,9,Rain,3,42.3559,-71.055,42.3664,-71.062
Haymarket Square,North Station,26.093649368601206,9,Rain,3,42.3638,-71.0585,42.3664,-71.062
North End,North Station,11.79132861921861,9,Rain,3,42.3652,-71.0555,42.3664,-71.062
North Station,North Station,0.0,9,Rain,3,42.3664,-71.062,42.3664,-71.062
Northeastern University,North Station,11.857053329827083,9,Rain,3,42.3399,-71.0899,42.3664,-71.062
South Station,North Station,14.922163849043375,9,Rain,3,42.3519,-71.0552,42.3664,-71.062
Theatre District,North Station,0.0,9,Rain,3,42.3519,-71.0643,42.3664,-71.062
West End,North Station,0.0,9,Rain,3,42.3652,-71.0641,42.3664,-71.062
Back Bay,Northeastern University,15.686207194720863,9,Rain,3,42.3495,-71.0795,42.3399,-71.0899
Beacon Hill,Northeastern University,10.05866619126097,9,Rain,3,42.3562,-71.0694,42.3399,-71.0899
Boston University,Northeastern University,0.0,9,Rain,3,42.3505,-71.1054,42.3399,-71.0899
Fenway,Northeastern University,0.0,9,Rain,3,42.3468,-71.0923,42.3399,-71.0899
Financial District,Northeastern University,11.219639017573654,9,Rain,3,42.3559,-71.055,42.3399,-71.0899
Haymarket Square,Northeastern University,0.0,9,Rain,3,42.3638,-71.0585,42.3399,-71.0899
North End,Northeastern University,0.0,9,Rain,3,42.3652,-71.0555,42.3399,-71.0899
North Station,Northeastern University,10.662780752292662,9,Rain,3,42.3664,-71.062,42.3399,-71.0899
Northeastern University,Northeastern University,0.0,9,Rain,3,42.3399,-71.0899,42.3399,-71.0899
South Station,Northeastern University,0.0,9,Rain,3,42.3519,-71.0552,42.3399,-71.0899
Theatre District,Northeastern University,10.21996946863836,9,Rain,3,42.3519,-71.0643,42.3399,-71.0899
West End,Northeastern University,9.827360098206388,9,Rain,3,42.3652,-71.0641,42.3399,-71.0899
Back Bay,South Station,12.862294562853785,9,Rain,3,42.3495,-71.0795,42.3519,-71.0552
Beacon Hill,South Station,10.90033845346868,9,Rain,3,42.3562,-71.0694,42.3519,-71.0552
Boston University,South Station,0.0,9,Rain,3,42.3505,-71.1054,42.3519,-71.0552
Fenway,South Station,0.0,9,Rain,3,42.3468,-71.0923,42.3519,-71.0552
Financial District,South Station,29.209717849457444,9,Rain,3,42.3559,-71.055,42.3519,-71.0552
Haymarket Square,South Station,0.0,9,Rain,3,42.3638,-71.0585,42.3519,-71.0552
North End,South Station,0.0,9,Rain,3,42.3652,-71.0555,42.3519,-71.0552
North Station,South Station,13.775520338639405,9,Rain,3,42.3664,-71.062,42.3519,-71.0552
Northeastern University,South Station,0.0,9,Rain,3,42.3399,-71.0899,42.3519,-71.0552
South Station,South Station,0.0,9,Rain,3,42.3519,-71.0552,42.3519,-71.0552
Theatre District,South Station,24.174168241056098,9,Rain,3,42.3519,-71.0643,42.3519,-71.0552
West End,South Station,10.94344326100613,9,Rain,3,42.3652,-71.0641,42.3519,-71.0552
Back Bay,Theatre District,0.0,9,Rain,3,42.3495,-71.0795,42.3519,-71.0643
Beacon Hill,Theatre District,0.0,9,Rain,3,42.3562,-71.0694,42.3519,-71.0643
Boston University,Theatre District,10.529082756616146,9,Rain,3,42.3505,-71.1054,42.3519,-71.0643
